Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.01    1012/327897      R_CullBox [12]
                0.00    0.00     669/669         quake::clipping::end_brush_model() [315]
                0.00    0.00      10/20          R_MarkLights [300]
-----------------------------------------------
                                                 <spontaneous>
[36]     3.2    0.00    0.82                 SCR_UpdateScreen [36]
                0.03    0.53    2452/2452        R_RenderView [49]
                0.00    0.11      61/61          Con_DrawConsole [105]
                0.00    0.05    1235/1235        Sbar_Draw [148]
                0.02    0.02   28991/100493      Draw_Character [88]
                0.01    0.00    1235/1235        V_UpdatePalette [245]
                0.01    0.00    1235/1235        GL_BeginRendering [265]
                0.01    0.00    1235/1235        SCR_TileClear() [288]
                0.01    0.00     292/292         Draw_FadeScreenColor [287]
                0.00    0.00    1235/1236        Con_CheckResize [326]
                0.00    0.00    1235/1235        GL_Set2D [329]
                0.00    0.00    1240/1357        Sbar_itoa [338]
                0.00    0.00    1124/1124        Con_DrawNotify [348]
                0.00    0.00    1385/7548        SNDDMA_Submit [278]
-----------------------------------------------
                0.00    0.00       1/640383      Loop_Connect [413]
                0.00    0.00       3/640383      StartUpParams(char**, int, char*, char*, char*) [471]
                0.00    0.00       3/640383      Cmd_StuffCmds_f [399]
                0.00    0.00       5/640383      Cbuf_InsertText [464]
                0.00    0.00       5/640383      Cmd_ExecuteString [180]
                0.00    0.00       6/640383      main [3]
                0.00    0.00      64/640383      CL_ParseServerMessage [30]
                0.00    0.00     110/640383      Key_Unbindall_f [271]
                0.00    0.00    1779/640383      CopyString [201]
                0.00    0.00    2528/640383      Cmd_Echo_f [321]
                0.00    0.00    3061/640383      Cvar_SetValue [187]
                0.00    0.00    4483/640383      Cvar_Set [177]
                0.01    0.00   10438/640383      Host_FilterTime [253]
                0.01    0.00   13597/640383      S_FindName [239]
                0.02    0.00   20342/640383      Cmd_AddCommand [193]
                0.62    0.00  583958/640383      Cvar_RegisterVariable [40]
[37]     2.6    0.68    0.00  640383         Q_strncmp [37]
-----------------------------------------------
                                                 <spontaneous>
[38]     2.6    0.00    0.67                 Mod_LoadAliasModel(model_s*, void*) [38]
                0.00    0.59      28/28          GL_MakeAliasModelDisplayLists [46]
                0.00    0.06      28/28          Mod_LoadAllSkins(int, daliasskintype_t*) [140]
                0.01    0.00   16037/105538      MSG_ReadChar [119]
                0.00    0.00      28/144         Cache_Alloc [241]
                0.00    0.00     311/41031       MSG_ReadByte [186]
                0.00    0.00      28/12907       Hunk_AllocName [134]
                0.00    0.00      56/62          Cache_MakeLRU [479]
-----------------------------------------------
                0.01    0.64    1220/1220        _Host_Frame [5]
[39]     2.5    0.01    0.64    1220         S_Update [39]
                0.60    0.00   67199/125791      Length [21]
                0.04    0.00    1220/2437        Mod_PointInLeaf [128]
                0.00    0.00    2440/7548        SNDDMA_Submit [278]
-----------------------------------------------
                0.00    0.00       1/164         Mod_Init [316]
                0.00    0.00       1/164         quake::network::infrastructure::init() [24]
                0.00    0.00       1/164         Con_Init [277]
                0.00    0.01       2/164         CL_SendCmd [242]
                0.00    0.01       2/164         COM_Init [221]
                0.00    0.01       3/164         Chase_Update [251]
                0.00    0.02       4/164         SV_Init [234]
                0.00    0.02       6/164         Host_InitLocal [216]
                0.00    0.02       6/164         SV_AddToFatPVS [120]
                0.00    0.03       8/164         V_CheckGamma [197]
                0.00    0.03       9/164         SCR_Init [185]
                0.00    0.04      10/164         NET_Init [22]
                0.00    0.04      10/164         PR_LoadProgs [57]
                0.00    0.05      12/164         S_Init [164]
                0.00    0.05      12/164         SX_Init [170]
                0.00    0.06      15/164         Host_Init [15]
                0.00    0.07      18/164         V_Init [131]
                0.00    0.08      20/164         R_Init [123]
                0.00    0.09      24/164         CL_Init [109]
[40]     2.4    0.01    0.62     164         Cvar_RegisterVariable [40]
                0.62    0.00  583958/640383      Q_strncmp [37]
-----------------------------------------------
                0.00    0.00    1217/317681      Draw_TileClear [275]
                0.00    0.00    1274/317681      R_DrawScroll_SkyChain(msurface_s*) [112]
                0.01    0.00    3976/317681      R_DrawAliasModel(entity_s*) [14]
                0.02    0.00   11584/317681      Draw_AlphaPic(int, int, qpic_t*, float) [176]
                0.08    0.00   43139/317681      Draw_Character [88]
                0.50    0.00  256491/317681      R_RenderBrushPoly [6]
[41]     2.4    0.62    0.00  317681         GL_Bind [41]
-----------------------------------------------
                0.00    0.00      28/11262       Mod_LoadModel(model_s*, qboolean) [59]
                0.01    0.00     116/11262       ResampleSfx [285]
                0.02    0.00     333/11262       CL_ParseServerInfo [71]
                0.22    0.00    3976/11262       Mod_Extradata [67]
                0.37    0.00    6809/11262       S_LoadSound [28]
[42]     2.4    0.62    0.00   11262         Cache_Check [42]
-----------------------------------------------
                0.00    0.60      73/73          CL_ParseServerMessage [30]
[43]     2.3    0.00    0.60      73         CL_ParseStartSoundPacket [43]
                0.00    0.59       1/1           R_NewMap [44]
                0.00    0.01      73/79          S_StartSound [268]
                0.00    0.00     219/4572        MSG_ReadCoord [192]
                0.00    0.00       1/1           Hunk_Check [380]
                0.00    0.00     110/117         S_TouchSound [374]
                0.00    0.00     110/195         CL_KeepaliveMessage [369]
                0.00    0.00      95/24570       MSG_ReadShort [168]
                0.00    0.00      22/6175        MSG_ReadLong [279]
                0.00    0.00       2/2           S_SoundInfo_f [497]
-----------------------------------------------
                0.00    0.59       1/1           CL_ParseStartSoundPacket [43]
[44]     2.3    0.00    0.59       1         R_NewMap [44]
                0.00    0.59       1/1           GL_BuildLightmaps [45]
                0.00    0.00       1/1           Sky_NewMap [425]
                0.00    0.00     162/1104        Q_strncasecmp [372]
                0.00    0.00       1/2435        R_DrawParticles [84]
-----------------------------------------------
                0.00    0.59       1/1           R_NewMap [44]
[45]     2.3    0.00    0.59       1         GL_BuildLightmaps [45]
                0.45    0.00   50272/125791      Length [21]
                0.07    0.01    5396/11780       R_BuildLightMap(msurface_s*, unsigned char*, int) [85]
                0.01    0.04   10792/12907       Hunk_AllocName [134]
                0.00    0.01      11/591         GL_LoadTextureLM [54]
-----------------------------------------------
                0.00    0.59      28/28          Mod_LoadAliasModel(model_s*, void*) [38]
[46]     2.3    0.00    0.59      28         GL_MakeAliasModelDisplayLists [46]
                0.36    0.00     112/292         Sys_FileRead [31]
                0.23    0.00      28/59          Sys_FileOpenWrite [53]
                0.00    0.00      28/206         Sys_FileClose [232]
                0.00    0.00     112/12907       Hunk_AllocName [134]
                0.00    0.00      28/50          COM_FileExtension [481]
-----------------------------------------------
                                                 <spontaneous>
[47]     2.2    0.00    0.58                 SV_WriteClientdataToMessage [47]
                0.01    0.52    1218/1218        SV_SetIdealPitch [52]
                0.02    0.00    8779/25702       MSG_WriteByte [157]
                0.01    0.00    1218/1223        MSG_WriteLong [247]
                0.01    0.00    1218/2911        GetEdictFieldValue [214]
                0.00    0.00    2436/6179        MSG_WriteShort [264]
                0.00    0.00    2199/2407        MSG_WriteChar [344]
                0.00    0.00       6/6951        MSG_WriteAngle [162]
-----------------------------------------------
                0.00    0.00       2/1172        SV_SpawnServer [51]
                0.00    0.58    1170/1172        _Host_Frame [5]
[48]     2.2    0.00    0.58    1172         SV_Physics [48]
                0.00    0.39    1172/1172        SV_Physics_Client [58]
                0.14    0.00   10553/10553       SV_Physics_Pusher [94]
                0.03    0.00    2328/5482        PR_ExecuteProgram [141]
                0.01    0.00    1168/2911        GetEdictFieldValue [214]
                0.00    0.00     557/4409        SV_TouchLinks [189]
-----------------------------------------------
                0.03    0.53    2452/2452        SCR_UpdateScreen [36]
[49]     2.2    0.03    0.53    2452         R_RenderView [49]
                0.00    0.35    1217/5668        R_DrawAliasModel(entity_s*) [14]
                0.00    0.18    2434/2435        R_DrawParticles [84]
                0.00    0.00    1217/1217        R_DrawWaterSurfaces [347]
                0.00    0.00    1217/1217        R_Mirror() [355]
-----------------------------------------------
                                                 <spontaneous>
[50]     2.1    0.00    0.55                 Host_Map_f [50]
                0.00    0.55       1/1           SV_SpawnServer [51]
                0.00    0.00       1/3           Host_ShutdownServer [409]
                0.00    0.00       1/3           CL_Disconnect [421]
                0.00    0.00       1/2           SCR_BeginLoadingPlaque [440]
                0.00    0.00       6/1773        Cmd_CompleteCommand [312]
-----------------------------------------------
                0.00    0.55       1/1           Host_Map_f [50]
[51]     2.1    0.00    0.55       1         SV_SpawnServer [51]
                0.00    0.43       1/1           PR_LoadProgs [57]
                0.00    0.12     110/340         Mod_LoadModel(model_s*, qboolean) [59]
                0.00    0.00       1/1           SV_CreateBaseline [366]
                0.00    0.00       2/1172        SV_Physics [48]
                0.00    0.00       1/12          Cvar_VariableString [284]
                0.00    0.00       4/268         Con_Init [277]
                0.00    0.00       1/2           SV_DropClient [422]
                0.00    0.00       2/352         SV_CreateAreaNode [309]
                0.00    0.00       2/542         PR_Init [340]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.01    0.52    1218/1218        SV_WriteClientdataToMessage [47]
[52]     2.1    0.01    0.52    1218         SV_SetIdealPitch [52]
                0.01    0.51    5401/11915       SV_Move [17]
-----------------------------------------------
                0.01    0.00       1/59          main [3]
                0.02    0.00       3/59          COM_LoadPackFile [150]
                0.22    0.00      27/59          COM_FOpenFile [68]
                0.23    0.00      28/59          GL_MakeAliasModelDisplayLists [46]
[53]     1.8    0.48    0.00      59         Sys_FileOpenWrite [53]
                0.00    0.00      58/9066        Q_strlen [107]
-----------------------------------------------
                0.00    0.00       1/591         R_Init [123]
                0.00    0.01      11/591         GL_BuildLightmaps [45]
                0.05    0.42     579/591         R_BlendLightmaps() [11]
[54]     1.8    0.05    0.43     591         GL_LoadTextureLM [54]
                0.43    0.00     590/590         GL_Upload32_A(int, unsigned char const*, int, int) [56]
                0.00    0.00      24/294         round_up(unsigned int) [1972]
                0.00    0.00       1/1           GL_Upload16_A(int, unsigned char const*, int, int) [1975]
-----------------------------------------------
                               22675             SV_ClipToLinks [55]
                0.17    0.26   11915/11915       SV_Move [17]
[55]     1.7    0.17    0.26   11915+22675   SV_ClipToLinks [55]
                0.00    0.25    4436/16351       SV_ClipMoveToEntity [29]
                               22675             SV_ClipToLinks [55]
-----------------------------------------------
                0.43    0.00     590/590         GL_LoadTextureLM [54]
[56]     1.7    0.43    0.00     590         GL_Upload32_A(int, unsigned char const*, int, int) [56]
-----------------------------------------------
                0.00    0.43       1/1           SV_SpawnServer [51]
[57]     1.6    0.00    0.43       1         PR_LoadProgs [57]
                0.30    0.00  438905/466043      Cvar_WriteVariables [61]
                0.07    0.00   99806/291116      FloatSwap [79]
                0.00    0.04      10/164         Cvar_RegisterVariable [40]
                0.01    0.00   17570/105538      MSG_ReadChar [119]
                0.00    0.00       2/352         COM_LoadFile [34]
                0.00    0.00       1/302         Cmd_AddCommand [193]
                0.00    0.00       1/268         Con_Init [277]
-----------------------------------------------
                0.00    0.39    1172/1172        SV_Physics [48]
[58]     1.5    0.00    0.39    1172         SV_Physics_Client [58]
                0.00    0.26    1168/1168        SV_WalkMove [64]
                0.00    0.06    1168/1168        SV_CheckStuck [136]
                0.03    0.00    2512/5482        PR_ExecuteProgram [141]
                0.02    0.00    2338/4409        SV_TouchLinks [189]
                0.01    0.00    1168/1168        SV_PointContents [238]
-----------------------------------------------
                0.00    0.07      60/340         PF_error [133]
                0.00    0.12     110/340         SV_SpawnServer [51]
                0.00    0.19     170/340         CL_ParseServerInfo [71]
[59]     1.5    0.00    0.38     340         Mod_LoadModel(model_s*, qboolean) [59]
                0.00    0.21       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
                0.00    0.15      62/352         COM_LoadFile [34]
                0.00    0.00       2/2           Mod_LoadSpriteModel(model_s*, void*) [302]
                0.00    0.00      56/58          Hunk_Print [299]
                0.00    0.00      28/11262       Cache_Check [42]
                0.00    0.00      31/105538      MSG_ReadChar [119]
                0.00    0.00      31/31          COM_FileBase [483]
-----------------------------------------------
                0.01    0.31    3976/3976        R_DrawAliasModel(entity_s*) [14]
[60]     1.2    0.01    0.31    3976         R_LightPoint [60]
                0.31    0.00    3976/3976        RecursiveLightPoint(float*, mnode_s*, float*, float*) [62]
-----------------------------------------------
                0.02    0.00   27138/466043      COM_LoadPackFile [150]
                0.30    0.00  438905/466043      PR_LoadProgs [57]
[61]     1.2    0.32    0.00  466043         Cvar_WriteVariables [61]
-----------------------------------------------
                               18925             RecursiveLightPoint(float*, mnode_s*, float*, float*) [62]
                0.31    0.00    3976/3976        R_LightPoint [60]
[62]     1.2    0.31    0.00    3976+18925   RecursiveLightPoint(float*, mnode_s*, float*, float*) [62]
                               18925             RecursiveLightPoint(float*, mnode_s*, float*, float*) [62]
-----------------------------------------------
                0.00    0.00       1/177         COM_CheckRegistered [291]
                0.02    0.29     176/177         COM_LoadFile [34]
[63]     1.2    0.02    0.29     177         COM_FindFile [63]
                0.25    0.00      29/29          Sys_FileTime [65]
                0.02    0.00     177/208         Sys_Printf [200]
                0.01    0.00     148/206         Sys_FileClose [232]
-----------------------------------------------
                0.00    0.26    1168/1168        SV_Physics_Client [58]
[64]     1.0    0.00    0.26    1168         SV_WalkMove [64]
                0.00    0.24    1300/1300        SV_FlyMove [66]
                0.00    0.02     232/757         SV_PushEntity [135]
                0.00    0.00      92/6079        AngleVectors [80]
                0.00    0.00      86/10934       R_ConcatRotations [138]
-----------------------------------------------
                0.25    0.00      29/29          COM_FindFile [63]
[65]     1.0    0.25    0.00      29         Sys_FileTime [65]
-----------------------------------------------
                0.00    0.24    1300/1300        SV_WalkMove [64]
[66]     0.9    0.00    0.24    1300         SV_FlyMove [66]
                0.00    0.23    2459/11915       SV_Move [17]
                0.00    0.00      89/10934       R_ConcatRotations [138]
                0.00    0.00      89/89          VectorInverse [478]
                0.00    0.00       5/5           SV_PushMove [486]
-----------------------------------------------
                0.00    0.22    3976/3976        R_DrawAliasModel(entity_s*) [14]
[67]     0.9    0.00    0.22    3976         Mod_Extradata [67]
                0.22    0.00    3976/11262       Cache_Check [42]
-----------------------------------------------
                                                 <spontaneous>
[68]     0.8    0.00    0.22                 COM_FOpenFile [68]
                0.22    0.00      27/59          Sys_FileOpenWrite [53]
-----------------------------------------------
                0.00    0.21       1/1           Mod_LoadModel(model_s*, qboolean) [59]
[69]     0.8    0.00    0.21       1         Mod_LoadBrushModel(model_s*, void*) [69]
                0.00    0.06       1/1           Mod_LoadFaces(lump_t*) [153]
                0.00    0.05       1/1           Mod_LoadTextures(lump_t*) [161]
                0.02    0.00   26962/105538      MSG_ReadChar [119]
                0.00    0.02       1/1           Mod_LoadVertexes(lump_t*) [222]
                0.00    0.02       1/1           Mod_LoadEdges(lump_t*) [228]
                0.00    0.01       1/1           Mod_LoadClipnodes(lump_t*) [250]
                0.00    0.01       1/1           Mod_LoadLeafs(lump_t*) [252]
                0.00    0.01       1/1           Mod_LoadPlanes(lump_t*) [272]
                0.00    0.00       1/1           Mod_LoadLighting(lump_t*) [304]
                0.00    0.00       1/1           Mod_LoadMarksurfaces(lump_t*) [306]
                0.00    0.00       1/1           Mod_LoadTexinfo(lump_t*) [308]
                0.00    0.00       1/1           Mod_LoadSubmodels(lump_t*) [393]
                0.00    0.00       2/3           Mod_SetParent(mnode_s*, mnode_s*) [390]
                0.00    0.00      55/605         VectorLength2 [334]
                0.00    0.00       4/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.01    0.20    1221/1221        _Host_Frame [5]
[70]     0.8    0.01    0.20    1221         IN_Commands [70]
                0.00    0.20      53/53          Key_Event [76]
-----------------------------------------------
                0.00    0.21       1/1           CL_ParseServerMessage [30]
[71]     0.8    0.00    0.21       1         CL_ParseServerInfo [71]
                0.00    0.19     170/340         Mod_LoadModel(model_s*, qboolean) [59]
                0.02    0.00     333/11262       Cache_Check [42]
                0.00    0.00      85/195         CL_KeepaliveMessage [369]
                0.00    0.00       2/26          Con_Printf [317]
                0.00    0.00       1/1           CL_ClearState [446]
                0.00    0.00       1/268         Con_Init [277]
                0.00    0.00       1/12907       Hunk_AllocName [134]
                0.00    0.00       1/1223        MSG_ReadFloat [296]
                0.00    0.00       2/24570       MSG_ReadShort [168]
                0.00    0.00     198/273         Q_strcat [476]
-----------------------------------------------
                0.01    0.20    1217/1217        W_CleanupName [73]
[72]     0.8    0.01    0.20    1217         V_CalcRefdef [72]
                0.08    0.00    2434/6079        AngleVectors [80]
                0.00    0.05    1217/1217        CalcGunAngle [147]
                0.05    0.00    1217/1217        V_CalcBob [169]
                0.02    0.00    2434/2963        _VectorSubtract [227]
                0.00    0.00    1217/1217        V_CalcShake [332]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.8    0.00    0.21                 W_CleanupName [73]
                0.01    0.20    1217/1217        V_CalcRefdef [72]
-----------------------------------------------
                0.00    0.20    1220/1220        _Host_Frame [5]
[74]     0.8    0.00    0.20    1220         SV_SendClientMessages [74]
                0.00    0.15    1217/1217        SV_SendClientDatagram [91]
                0.00    0.04    1217/2432        NET_SendUnreliableMessage [124]
                0.00    0.00    1217/7414        SZ_Write [154]
                0.00    0.00    2446/7336        COM_StripExtension [254]
                0.00    0.00       6/9           NET_SendMessage [401]
                0.00    0.00       6/10          NET_CanSendMessage [400]
-----------------------------------------------
                                                 <spontaneous>
[75]     0.8    0.00    0.20                 Host_Error [75]
                0.00    0.08       1/1           R_Init [123]
                0.00    0.07       1/1           Sbar_Init [127]
                0.00    0.04       1/1           SCR_Init [185]
                0.00    0.01       1/1           CDAudio_Init [246]
                0.00    0.00       3/26          Con_Printf [317]
                0.00    0.00       2/302         Cmd_AddCommand [193]
-----------------------------------------------
                0.00    0.20      53/53          IN_Commands [70]
[76]     0.8    0.00    0.20      53         Key_Event [76]
                0.00    0.20       7/7           Sys_Quit [77]
                0.00    0.00      53/53          Con_DrawInput [349]
                0.00    0.00      48/7414        SZ_Write [154]
                0.00    0.00       1/1           M_SinglePlayer_Key [506]
-----------------------------------------------
                0.00    0.20       7/7           Key_Event [76]
[77]     0.8    0.00    0.20       7         Sys_Quit [77]
                0.20    0.00       2/2           VID_Shutdown [78]
-----------------------------------------------
                0.20    0.00       2/2           Sys_Quit [77]
[78]     0.8    0.20    0.00       2         VID_Shutdown [78]
-----------------------------------------------
                0.00    0.00     128/291116      COM_CheckRegistered [291]
                0.00    0.00    7122/291116      Mod_LoadMarksurfaces(lump_t*) [306]
                0.01    0.00   10652/291116      Mod_LoadClipnodes(lump_t*) [250]
                0.01    0.00   12544/291116      Mod_LoadLeafs(lump_t*) [252]
                0.02    0.00   22224/291116      Mod_LoadFaces(lump_t*) [153]
                0.02    0.00   27420/291116      Mod_LoadEdges(lump_t*) [228]
                0.02    0.00   29090/291116      Mod_LoadNodes(lump_t*) [219]
                0.06    0.00   82130/291116      DumpChunks [152]
                0.07    0.00   99806/291116      PR_LoadProgs [57]
[79]     0.8    0.20    0.00  291116         FloatSwap [79]
-----------------------------------------------
                0.00    0.00       2/6079        CL_RelinkEntities [173]
                0.00    0.00      92/6079        SV_WalkMove [64]
                0.04    0.00    1167/6079        SV_AirMove [92]
                0.04    0.00    1167/6079        V_CalcRoll [184]
                0.04    0.00    1217/6079        R_SetupFrame() [111]
                0.08    0.00    2434/6079        V_CalcRefdef [72]
[80]     0.7    0.19    0.00    6079         AngleVectors [80]
-----------------------------------------------
                0.19    0.00    1582/1582        S_PaintChannels [19]
[81]     0.7    0.19    0.00    1582         SX_RoomFX [81]
                0.00    0.00       1/12          Cvar_VariableString [284]
                0.00    0.00       1/1           SXRVB_DoReverb [443]
                0.00    0.00       1/1           SXDLY_DoDelay [452]
                0.00    0.00       2/2           SXRVB_CheckNewReverbVal [495]
                0.00    0.00       2/2           SXDLY_CheckNewDelayVal [493]
                0.00    0.00       2/2           SXDLY_CheckNewStereoDelayVal [494]
-----------------------------------------------
                0.00    0.00       1/9782        Host_Spawn_f [398]
                0.00    0.00       1/9782        NET_Init [22]
                0.00    0.00       1/9782        NET_Connect [411]
                0.00    0.00       1/9782        NET_Shutdown [453]
                0.00    0.00       2/9782        Host_ShutdownServer [409]
                0.00    0.00       2/9782        NET_Close [441]
                0.00    0.00       2/9782        NET_SendToAll [437]
                0.00    0.00       9/9782        NET_SendMessage [401]
                0.00    0.00      10/9782        NET_CanSendMessage [400]
                0.02    0.00    1220/9782        NET_Poll [210]
                0.02    0.00    1221/9782        NET_CheckNewConnections [207]
                0.05    0.00    2432/9782        NET_SendUnreliableMessage [124]
                0.09    0.00    4880/9782        NET_GetMessage [108]
[82]     0.7    0.18    0.00    9782         Sys_FloatTime [82]
-----------------------------------------------
                               22099             SV_FindTouchedLeafs [83]
                0.01    0.05    1168/3299        SV_CheckStuck [136]
                0.03    0.09    2131/3299        SV_LinkEdict [96]
[83]     0.7    0.04    0.14    3299+22099   SV_FindTouchedLeafs [83]
                0.00    0.11    1168/11915       SV_Move [17]
                0.03    0.00   18557/1303191     BoxOnPlaneSide [13]
                               22099             SV_FindTouchedLeafs [83]
-----------------------------------------------
                0.00    0.00       1/2435        R_NewMap [44]
                0.00    0.18    2434/2435        R_RenderView [49]
[84]     0.7    0.00    0.18    2435         R_DrawParticles [84]
                0.12    0.00   23165/23165       D_DrawParticleBuffered [101]
                0.02    0.00    1217/1217        D_StartParticles [217]
                0.01    0.00    2434/10934       R_ConcatRotations [138]
                0.01    0.00    1217/1217        D_EndParticles [266]
                0.01    0.00    1217/1361        D_CreateBuffer [280]
                0.00    0.00    1217/1217        D_DeleteBuffer [346]
-----------------------------------------------
                0.07    0.01    5396/11780       GL_BuildLightmaps [45]
                0.09    0.01    6384/11780       R_RenderBrushPoly [6]
[85]     0.7    0.16    0.01   11780         R_BuildLightMap(msurface_s*, unsigned char*, int) [85]
                0.01    0.00     755/755         R_AddDynamicLights(msurface_s*) [249]
-----------------------------------------------
                0.00    0.00      35/2475        Con_NotifyBox [341]
                0.16    0.00    2440/2475        _Host_Frame [5]
[86]     0.6    0.16    0.00    2475         GL_EndRendering [86]
-----------------------------------------------
                0.16    0.00       1/1           main [3]
[87]     0.6    0.16    0.00       1         COM_InitArgv [87]
                0.00    0.00       1/67          Cvar_Set [177]
                0.00    0.00       1/26          Con_Printf [317]
-----------------------------------------------
                0.00    0.00     432/100493      Datagram_Shutdown [394]
                0.00    0.00    1296/100493      M_Quit_Draw [342]
                0.02    0.02   28991/100493      SCR_UpdateScreen [36]
                0.05    0.06   69774/100493      Con_DrawConsole [105]
[88]     0.6    0.07    0.08  100493         Draw_Character [88]
                0.08    0.00   43139/317681      GL_Bind [41]
-----------------------------------------------
                0.00    0.00       1/4351        Con_CheckResize [326]
                0.00    0.00       3/4351        Cmd_ExecuteString [180]
                0.00    0.00       3/4351        Loop_SendUnreliableMessage [206]
                0.00    0.00       9/4351        Loop_Connect [413]
                0.01    0.00     416/4351        Cache_Move [165]
                0.05    0.00    1487/4351        Cmd_Exec_f [126]
                0.08    0.00    2432/4351        SchedulePollProcedure [121]
[89]     0.6    0.15    0.00    4351         Q_memcmp [89]
-----------------------------------------------
                0.00    0.00       2/251         R_InitSky [365]
                0.00    0.00       4/251         Draw_Init [274]
                0.00    0.00       8/251         Mod_LoadSpriteFrame(void*, mspriteframe_s**, int, int) [303]
                0.00    0.01      19/251         Draw_CachePic [103]
                0.00    0.01      28/251         Mod_LoadAllSkins(int, daliasskintype_t*) [140]
                0.01    0.04      80/251         Mod_LoadTextures(lump_t*) [161]
                0.01    0.06     110/251         Draw_PicFromWad [132]
[90]     0.6    0.02    0.13     251         GL_LoadTexture [90]
                0.12    0.00     502/502         GL_Upload8 [99]
                0.00    0.00     251/268         Con_Init [277]
                0.00    0.00     270/294         round_up(unsigned int) [1972]
                0.00    0.00     251/251         GL_GetTexfName(int) [1973]
                0.00    0.00     232/232         round_down(unsigned int) [1974]
-----------------------------------------------
                0.00    0.15    1217/1217        SV_SendClientMessages [74]
[91]     0.6    0.00    0.15    1217         SV_SendClientDatagram [91]
                0.00    0.14    1217/1217        SV_WriteEntitiesToClient [95]
                0.01    0.00    3651/25702       MSG_WriteByte [157]
                0.00    0.00    1217/2434        MSG_WriteFloat [294]
                0.00    0.00     205/2407        MSG_WriteChar [344]
-----------------------------------------------
                0.00    0.14    2334/2334        V_StartPitchDrift [93]
[92]     0.6    0.00    0.14    2334         SV_AirMove [92]
                0.01    0.09    1021/1021        SV_UserFriction [113]
                0.04    0.00    1167/6079        AngleVectors [80]
                0.01    0.00    1313/125791      Length [21]
-----------------------------------------------
                                                 <spontaneous>
[93]     0.6    0.00    0.15                 V_StartPitchDrift [93]
                0.00    0.14    2334/2334        SV_AirMove [92]
-----------------------------------------------
                0.14    0.00   10553/10553       SV_Physics [48]
[94]     0.5    0.14    0.00   10553         SV_Physics_Pusher [94]
-----------------------------------------------
                0.00    0.14    1217/1217        SV_SendClientDatagram [91]
[95]     0.5    0.00    0.14    1217         SV_WriteEntitiesToClient [95]
                0.02    0.06    1217/1217        SV_AddToFatPVS [120]
                0.02    0.00    3114/6951        MSG_WriteAngle [162]
                0.01    0.00    7389/25702       MSG_WriteByte [157]
                0.01    0.00    1217/6207        Q_memcpy [130]
                0.00    0.00    2434/18475       MSG_WriteCoord [231]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.5    0.01    0.13                 SV_LinkEdict [96]
                0.03    0.09    2131/3299        SV_FindTouchedLeafs [83]
                0.01    0.00    4410/4483        Q_memset [236]
-----------------------------------------------
                0.00    0.00       2/2132        Cmd_StuffCmds_f [399]
                0.00    0.00       3/2132        Cmd_ExecuteString [180]
                0.00    0.00       4/2132        Cmd_Alias_f [414]
                0.01    0.00     110/2132        Key_Unbindall_f [271]
                0.01    0.00     234/2132        Cvar_Set [177]
                0.11    0.00    1779/2132        Cbuf_AddText [98]
[97]     0.5    0.14    0.00    2132         Z_Malloc [97]
-----------------------------------------------
                                                 <spontaneous>
[98]     0.5    0.00    0.13                 Cbuf_AddText [98]
                0.11    0.00    1779/2132        Z_Malloc [97]
                0.02    0.00    1779/9066        Q_strlen [107]
-----------------------------------------------
                0.12    0.00     502/502         GL_LoadTexture [90]
[99]     0.5    0.12    0.00     502         GL_Upload8 [99]
-----------------------------------------------
                                                 <spontaneous>
[100]    0.5    0.00    0.12                 CL_PrintEntities_f [100]
                0.00    0.05    1216/1216        CL_BaseMove [155]
                0.00    0.04    1216/1216        CL_SendMove [183]
                0.00    0.03    1216/1216        IN_Move [191]
                0.00    0.00       3/9           NET_SendMessage [401]
                0.00    0.00       3/7336        COM_StripExtension [254]
-----------------------------------------------
                0.12    0.00   23165/23165       R_DrawParticles [84]
[101]    0.5    0.12    0.00   23165         D_DrawParticleBuffered [101]
-----------------------------------------------
                                                 <spontaneous>
[102]    0.4    0.00    0.11                 PF_traceline [102]
                0.00    0.11    1187/11915       SV_Move [17]
-----------------------------------------------
                0.00    0.00      18/1172        M_DrawTransPic [358]
                0.00    0.01     150/1172        M_Main_Draw [235]
                0.01    0.09    1004/1172        M_DrawTextBox [104]
[103]    0.4    0.01    0.11    1172         Draw_CachePic [103]
                0.00    0.09      38/352         COM_LoadFile [34]
                0.00    0.01      19/251         GL_LoadTexture [90]
                0.00    0.00      19/20          W_GetLumpNum [444]
                0.00    0.00      19/50          COM_FileExtension [481]
-----------------------------------------------
                                                 <spontaneous>
[104]    0.4    0.00    0.11                 M_DrawTextBox [104]
                0.01    0.09    1004/1172        Draw_CachePic [103]
                0.01    0.00      50/110         COM_DefaultExtension [229]
                0.00    0.00    2988/23240       Draw_AlphaPic(int, int, qpic_t*, float) [176]
-----------------------------------------------
                0.00    0.11      61/61          SCR_UpdateScreen [36]
[105]    0.4    0.00    0.11      61         Con_DrawConsole [105]
                0.05    0.06   69774/100493      Draw_Character [88]
                0.00    0.00       3/302         Cmd_AddCommand [193]
